Trading Name,Client Account Name,Client Account Number,Swap Ref,Issue Type ,Stock Description,Ric,Sedol,Open/Unwind,Buy/Sell,Listing Ccy,Swap Ccy,Trade Date,Settlement Date,Stock Quantity,Price (Gross) Listing Ccy,Price (Gross) Swap Ccy,FX Rate,Commission Charge,Commission Charge Basis,Market Equivalent Charges,Market Equivalent Charges Basis,Price (Net) Listing Ccy,Price (Net) Swap Ccy,Net Notional in Listing Ccy,Net Notional in Swap Ccy,Lead Spread,Swap Shell Financing Basis,Swap Shell Financing Basis Period,Swap Shell Financing Basis CCY,Swap Shell Maturtiy Date,Give In,Comment
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DAHUA TECH,002236.ZK,BD5CNJ1,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,857443,21.9548,3.1373,6.9981,2,BPS,11.09,BPS,21.9261,3.1332,"18,800,380.96","2,686,540.41",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DALI TECHNOLOGY,002214.ZK,BMVB2D2,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,1400,31.115001,4.446207,6.9981,2,BPS,11.09,BPS,31.074281,4.440388,"43,503.99","6,216.54",-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DARE POWER DEKOR,000910.ZK,BD5LTT0,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,309681,17.356,2.4801,6.9981,2,BPS,11.09,BPS,17.3333,2.4769,"5,367,793.68","767,048.87",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DAS INTELLITECH,002421.ZK,BD5C8B8,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,618300,4.6221,0.6605,6.9981,2,BPS,11.09,BPS,4.6161,0.6596,"2,854,134.63","407,830.68",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DAWN POLYMER,002838.ZK,BMVB2J8,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,42000,40.4297,5.7772,6.9981,2,BPS,11.09,BPS,40.3768,5.7696,"1,695,825.60","242,323.20",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DESAY,000049.ZK,BD5C766,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,17700,54.881,7.8423,6.9981,2,BPS,11.09,BPS,54.8092,7.832,"970,122.84","138,626.40",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DONGCHENG BIOCHE,002675.ZK,BD5LTN4,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,18,21.944642,3.1358,6.9981,2,BPS,11.09,BPS,21.915923,3.1316962,394.49,56.37,-845,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DONGCHENG BIOCHE,002675.ZK,BD5LTN4,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,132600,22.0252,3.1473,6.9981,2,BPS,11.09,BPS,21.9964,3.1432,"2,916,722.64","416,788.32",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: DYNAGREEN GROUP,601330.SH,BDZRFM3,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,74600,10.3654,1.4812,6.9981,2,BPS,11.09,BPS,10.3518,1.4793,"772,244.28","110,355.78",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: EASYSIGHT  SUPPLY CHAIN MANAGE,600093.SH,BYV1QG7,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,185800,13.0263,1.8614,6.9981,2,BPS,11.09,BPS,13.0093,1.859,"2,417,127.94","345,402.20",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: ELECTRIC CONNECT,300679.ZK,BFY8H69,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,25800,37.4968,5.3581,6.9981,2,BPS,11.09,BPS,37.4477,5.3511,"966,150.66","138,058.38",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: EVE ENERGY,300014.ZK,BD5C7G6,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,63,57.299743,8.1879,6.9981,2,BPS,11.09,BPS,57.2247548,8.1771845,"3,605.16",515.16,-845,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: EVERBRIGHT,601788.SH,BZ0D1Y4,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,40200,27.69988,3.9582,6.9981,2,BPS,11.09,BPS,27.66363,3.95302,"1,112,077.93","158,911.40",-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: EVERBRIGHT BANK,601818.SH,BP3R2P1,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,723545,4.16246988,0.5948,6.9981,2,BPS,11.09,BPS,4.15702246,0.59402159,"3,007,792.82","429,801.35",-845,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: FAWER-A,000030.ZK,BD5M0Z6,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,24200,7.9492,1.1359,6.9981,2,BPS,11.09,BPS,7.9388,1.1344,"192,118.96","27,452.48",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: FIRSTAR TECH,300256.ZK,BD760W3,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,10200,7.313015,1.045,6.9981,2,BPS,11.09,BPS,7.303444,1.043632,"74,495.13","10,645.05",-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: FIRSTAR TECH,300256.ZK,BD760W3,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,1108596,7.5087,1.073,6.9981,2,BPS,11.09,BPS,7.4989,1.0716,"8,313,250.54","1,187,971.47",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: FOCUS MEDIA,002027.ZK,BD5CND5,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,232896,6.0002,0.8574,6.9981,2,BPS,11.09,BPS,5.9923,0.8563,"1,395,582.70","199,428.84",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: FOCUSED PHOTONIC,300203.ZK,BD5CCB6,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,196000,18.048,2.579,6.9981,2,BPS,11.09,BPS,18.0244,2.5756,"3,532,782.40","504,817.60",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: FOREVER TECH,300365.ZK,BHQPS58,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,169750,11.9851,1.7126,6.9981,2,BPS,11.09,BPS,11.9694,1.7104,"2,031,805.65","290,340.40",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: FUCHUNJIANG ENV,002479.ZK,BD5LYK6,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,177900,6.5004,0.9289,6.9981,2,BPS,11.09,BPS,6.4919,0.9277,"1,154,909.01","165,037.83",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GARDEN BIO ORD A,300401.ZK,BKDQ844,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,236900,17.108,2.4447,6.9981,2,BPS,11.09,BPS,17.0856,2.4415,"4,047,578.64","578,391.35",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GCL,002015.ZK,BMVB4Z8,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,672100,5.972,0.8534,6.9981,2,BPS,11.09,BPS,5.9642,0.8523,"4,008,538.82","572,830.83",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GEM CO. LTD,002340.ZK,BD5CFW8,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,160880,5.6407,0.806,6.9981,2,BPS,11.09,BPS,5.6333,0.8049,"906,285.30","129,492.31",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GENIMOUS INVEST,000676.ZK,BD5CQC5,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,704000,9.9128,1.4165,6.9981,2,BPS,11.09,BPS,9.8998,1.4146,"6,969,459.20","995,878.40",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GIANT NETWORK GROUP CO LTD,002558.ZK,BD6QVW1,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,76,21.13006,3.0194,6.9981,2,BPS,11.09,BPS,21.10241,3.01545,"1,603.78",229.17,-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GOLDENHOME,603180.SH,BF2DZB7,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,5600,50.9064,7.2743,6.9981,2,BPS,11.09,BPS,50.8398,7.2648,"284,702.88","40,682.88",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GON TECHNOLOGY,002768.ZK,BHQPRR3,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,1300,39.4831,5.642,6.9981,2,BPS,11.09,BPS,39.4314,5.6346,"51,260.82","7,324.98",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GOSUNCN TECH,300098.ZK,BD5C807,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,13900,7.62,1.0889,6.9981,2,BPS,11.09,BPS,7.61,1.0875,"105,779.00","15,116.25",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GOWORLD,000823.ZK,BD6QV10,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,113900,15.3427,2.1924,6.9981,2,BPS,11.09,BPS,15.3226,2.1895,"1,745,244.14","249,384.05",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREAT WALL COM,000066.ZK,BD5CKJ0,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,118300,16.6484799,2.379,6.9981,2,BPS,11.09,BPS,16.626692,2.3758866,"1,966,937.66","281,067.38",-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREAT WISDOM,601519.SH,BMTCX90,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,40700,12.0997149,1.729,6.9981,2,BPS,11.09,BPS,12.08388,1.7267373,"491,813.92","70,278.21",-1000,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GREE ELECTRIC,000651.ZK,BD5CPN9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,310100,59.1421,8.4512,6.9981,2,BPS,11.09,BPS,59.0647,8.4401,"18,315,963.47","2,617,275.01",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GUANGDONG JANUS INTELLIGENT GR,300083.ZK,BD580D2,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,1437900,7.3942,1.0566,6.9981,2,BPS,11.09,BPS,7.3845,1.0552,"10,618,172.55","1,517,272.08",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GUANGDONG XINBAO,002705.ZK,BHRV3N8,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,3000,37.886314,5.4138,6.9981,2,BPS,11.09,BPS,37.836732,5.406715,"113,510.20","16,220.15",-645,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: GUANGDONG XINBAO,002705.ZK,BHRV3N8,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,64500,37.943,5.4219,6.9981,2,BPS,11.09,BPS,37.8933,5.4148,"2,444,117.85","349,254.60",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HAITE HIGH-TECH,002023.ZK,BD5CB20,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,30200,17.4799,2.4978,6.9981,2,BPS,11.09,BPS,17.457,2.4945,"527,201.40","75,333.90",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HANGXIAO STEEL STRUCTURE CO LTD,600477.SH,BYV1QL2,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,610600,4.1893,0.5986,6.9981,2,BPS,11.09,BPS,4.1838,0.5978,"2,554,628.28","365,016.68",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HAOYUN SECU TECH,300448.ZK,BMTCW15,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,129700,11.4394,1.6346,6.9981,2,BPS,11.09,BPS,11.4244,1.6325,"1,481,744.68","211,735.25",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HARZONE INDUS,300527.ZK,BD6V5D5,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,210500,11.002,1.5721,6.9981,2,BPS,11.09,BPS,10.9876,1.57,"2,312,889.80","330,485.00",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HBIS RESOURCES CO LTD,000923.ZK,BL4P3V9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,5100,14.61,2.0877,6.9981,2,BPS,11.09,BPS,14.5909,2.085,"74,413.59","10,633.50",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HENAN SHENHUO COAL & POWER-A,000933.ZK,BD6QWQ2,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,8800,5.299661,0.7573,6.9981,2,BPS,11.09,BPS,5.292725,0.756309,"46,575.98","6,655.52",-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HENAN SHENHUO COAL & POWER-A,000933.ZK,BD6QWQ2,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,148100,5.2456,0.7496,6.9981,2,BPS,11.09,BPS,5.2387,0.7486,"775,851.47","110,867.66",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HENAN YUGUANG GOLD&LEAD CO-A,600531.SH,BP3RM28,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,76500,4.4781,0.6399,6.9981,2,BPS,11.09,BPS,4.4722,0.6391,"342,123.30","48,891.15",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HENGSHUN VINEGAR,600305.SH,BTFRH74,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,31,19.78013,2.8265,6.9981,2,BPS,11.09,BPS,19.754244,2.822801,612.38,87.51,-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HEZONG SCIE TECH,300477.ZK,BHQPS92,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,50900,7.528,1.0757,6.9981,2,BPS,11.09,BPS,7.5181,1.0743,"382,671.29","54,681.87",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HI-TARGET NAVIGA,300177.ZK,BD5LSX7,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,100,11.1,1.5861,6.9981,2,BPS,11.09,BPS,11.0855,1.584,"1,108.55",158.4,-1000,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HI-TARGET NAVIGA,300177.ZK,BD5LSX7,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,81400,11.113,1.588,6.9981,2,BPS,11.09,BPS,11.0985,1.5859,"903,417.90","129,092.26",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HISOAR PHARM,002099.ZK,BD5CD35,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,174500,8.261,1.1805,6.9981,2,BPS,11.09,BPS,8.2502,1.179,"1,439,659.90","205,735.50",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HITEVISION,002955.ZK,BK71FP5,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,19960,33.2243,4.7476,6.9981,2,BPS,11.09,BPS,33.1808,4.7414,"662,288.77","94,638.34",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HONGLU STEEL CON,002541.ZK,BMTCVM9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,39700,27.3967,3.9149,6.9981,2,BPS,11.09,BPS,27.3608,3.9098,"1,086,223.76","155,219.06",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HONGQI CHAIN,002697.ZK,BD5LXK9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,58000,13.5000347,1.9291,6.9981,2,BPS,11.09,BPS,13.4823672,1.9265754,"781,977.30","111,741.37",-95,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HONGQI CHAIN,002697.ZK,BD5LXK9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,201900,13.2747,1.8969,6.9981,2,BPS,11.09,BPS,13.2573,1.8944,"2,676,648.87","382,479.36",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUABAO FLAVOURS,300741.ZK,BHQPSV4,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,2742,63.870266,9.126801,6.9981,2,BPS,11.09,BPS,63.786679,9.114857,"174,903.07","24,992.94",-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUAFU MELANGE,002042.ZK,BD5LVJ4,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,93200,6.5237,0.9322,6.9981,2,BPS,11.09,BPS,6.5152,0.931,"607,216.64","86,769.20",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HUBEI DINGLONG,300054.ZK,BD5LYD9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,156500,20.5702151,2.9394,6.9981,2,BPS,11.09,BPS,20.5432949,2.9355532,"3,215,025.65","459,414.08",-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HWA CREATE,300045.ZK,BD5LXW1,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,48800,16.3236,2.3326,6.9981,2,BPS,11.09,BPS,16.3022,2.3295,"795,547.36","113,679.60",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: HYUNION HOLDING,002537.ZK,BFCCQB1,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,53900,6.9709,0.9961,6.9981,2,BPS,11.09,BPS,6.9618,0.9948,"375,241.02","53,619.72",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: INFINOVA,002528.ZK,BD5LV61,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,37200,5.4044,0.7723,6.9981,2,BPS,11.09,BPS,5.3973,0.7713,"200,779.56","28,692.36",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: INNUOVO TECHNO,000795.ZK,BD73KR9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,23400,6.34,0.906,6.9981,2,BPS,11.09,BPS,6.3317,0.9048,"148,161.78","21,172.32",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: INSPUR ELEC INFO,000977.ZK,BD5CLB9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,48,45.7584765,6.5387,6.9981,2,BPS,11.09,BPS,45.6985924,6.5301428,"2,193.53",313.45,-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: INTERNA MEDICAL,000516.ZK,BD5CDF7,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,75100,6.0306,0.8617,6.9981,2,BPS,11.09,BPS,6.0227,0.8606,"452,304.77","64,631.06",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: INTL CONTAINER,000039.ZK,BD5CPX9,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,44,8.49989,1.2146,6.9981,2,BPS,11.09,BPS,8.48877,1.21301,373.51,53.37,-985,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIABAO IND & COM,600622.SH,BP3RL21,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,255400,4.8726,0.6963,6.9981,2,BPS,11.09,BPS,4.8662,0.6954,"1,242,827.48","177,605.16",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIAFA ANTAI,300559.ZK,BL5P4L5,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,26,24.5192437,3.5037001,6.9981,2,BPS,11.09,BPS,24.4871554,3.4991148,636.67,90.98,-345,LIBOR,1m,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIANGHAI CAPACIT,002484.ZK,BD5LQX3,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,145700,10.5231,1.5037,6.9981,2,BPS,11.09,BPS,10.5093,1.5017,"1,531,205.01","218,797.69",0,FEDEF,1d,USD,3/10/2022,No,
SHANGHAI MINGSHI INVESTMENT,MINGSHI CHINA OPTIMA MASTER FUND,061788JH9,QRUV3,STOCK,NB: JIANGNAN CHEMICA,002226.ZK,BD5LST3,Unwind,Sell,CNY,USD,7/13/2020,7/15/2020,31100,6.1618271,0.8805,6.9981,2,BPS,11.09,BPS,6.1537631,0.8793477,"191,382.03","27,347.71",-395,LIBOR,1m,USD,3/10/2022,No,
